Customer_ID,Campaign_Name,Campaign_Channel,Funnel_Stage,Date,Impressions,Clicks,Website_Visits,Leads_Generated,Sign_Ups,Add_To_Cart,Purchases,Revenue,Ad_Spend,Cost_Per_Click,Conversion_Rate,ROI,Customer_Segment,Device,Region
CUST1906,Email Campaign,Google,Intent,30-09-2024,38045,3703,3041,1013,258,163,51,21383.72,2295.99,0.62,1.38,831.35,Premium,Mobile,East
CUST1907,Social Media,Facebook,Awareness,05-03-2024,37168,2722,2372,850,462,318,103,6897.27,1444.62,0.53,3.78,377.45,Premium,Mobile,West
CUST1908,Referral Program,Facebook,Awareness,20-05-2024,23561,2170,1436,278,111,76,28,6026.34,2026.54,0.93,1.29,197.37,Returning,Mobile,North
CUST1909,Referral Program,Email,Awareness,24-01-2024,14216,476,410,107,50,16,3,882.1,2000.05,4.2,0.63,-55.9,Returning,Mobile,South
CUST1910,Referral Program,Google,Consideration,28-01-2024,40249,4554,2862,1007,297,186,41,4782.46,1505.65,0.33,0.9,217.63,New,Tablet,North
CUST1911,PPC Ads,YouTube,Intent,10-10-2024,39644,5185,3580,1420,714,398,184,70994.78,1416.04,0.27,3.55,4913.61,Returning,Tablet,South
CUST1912,Social Media,Facebook,Awareness,29-05-2024,17407,702,414,151,76,42,9,483.84,4319.21,6.15,1.28,-88.8,Premium,Mobile,East
CUST1913,Referral Program,Instagram,Consideration,23-12-2024,19277,451,341,72,23,8,3,377.61,442.32,0.98,0.67,-14.63,New,Mobile,South
CUST1914,Referral Program,Instagram,Conversion,05-03-2024,28193,375,334,52,18,10,4,1245.43,3420.29,9.12,1.07,-63.59,Returning,Mobile,North
CUST1915,Social Media,Instagram,Interest,22-11-2024,43428,4337,3215,793,225,155,43,15973.4,946.82,0.22,0.99,1587.06,Returning,Tablet,East
CUST1916,Email Campaign,YouTube,Intent,08-09-2024,26829,2548,1638,528,311,206,64,29599.32,1788.08,0.7,2.51,1555.37,Premium,Mobile,South
CUST1917,Referral Program,YouTube,Intent,22-02-2024,47392,4101,3113,771,353,167,61,22415.88,401.56,0.1,1.49,5482.2,New,Mobile,West
CUST1918,Email Campaign,Email,Conversion,07-01-2024,16782,712,391,95,54,17,7,2466.1,1422.87,2.0,0.98,73.32,Returning,Mobile,South
CUST1919,Referral Program,Email,Intent,20-10-2024,24124,1561,1335,469,150,66,31,7051.06,3865.26,2.48,1.99,82.42,Returning,Tablet,East
CUST1920,SEO,Email,Intent,25-05-2024,23821,2220,1556,324,166,104,43,2174.85,4436.58,2.0,1.94,-50.98,Premium,Desktop,North
CUST1921,PPC Ads,Instagram,Intent,28-08-2024,10988,874,594,212,107,62,14,1457.0,1185.48,1.36,1.6,22.9,New,Desktop,East
CUST1922,Referral Program,YouTube,Intent,02-09-2024,23074,3421,2512,557,265,128,51,14818.03,2371.38,0.69,1.49,524.87,New,Tablet,North
CUST1923,SEO,Instagram,Consideration,13-08-2024,5740,167,125,24,14,4,1,353.81,2404.59,14.4,0.6,-85.29,New,Desktop,South
CUST1924,Social Media,Email,Consideration,23-06-2024,43721,4692,2480,585,209,98,33,7849.11,4380.52,0.93,0.7,79.18,New,Mobile,South
CUST1925,SEO,YouTube,Interest,04-04-2024,10978,731,565,185,46,22,4,1515.22,3837.72,5.25,0.55,-60.52,Premium,Mobile,East
CUST1926,Social Media,Google,Intent,27-01-2024,45662,3193,1905,262,122,81,20,5696.76,2614.08,0.82,0.63,117.93,Returning,Tablet,West
CUST1927,Referral Program,Facebook,Conversion,09-05-2024,19762,2182,1714,272,133,74,32,2668.14,3386.66,1.55,1.47,-21.22,Returning,Tablet,South
CUST1928,Social Media,Facebook,Awareness,01-09-2024,4932,527,436,168,72,30,10,1364.07,4252.04,8.07,1.9,-67.92,New,Desktop,West
CUST1929,SEO,Email,Interest,28-02-2024,30221,4496,3693,563,159,81,23,9843.98,146.74,0.03,0.51,6608.45,New,Desktop,West
CUST1930,PPC Ads,Instagram,Awareness,03-02-2024,14068,393,283,76,30,9,2,752.42,2074.16,5.28,0.51,-63.72,New,Mobile,East
CUST1931,Email Campaign,Google,Awareness,24-07-2024,14678,360,254,69,22,15,6,2715.86,4545.49,12.63,1.67,-40.25,Returning,Tablet,South
CUST1932,Email Campaign,YouTube,Intent,08-09-2024,22695,2528,1408,347,128,56,23,2366.72,3727.53,1.47,0.91,-36.51,Returning,Desktop,West
CUST1933,PPC Ads,Instagram,Conversion,07-02-2024,802,72,58,17,7,3,0,0.0,2759.92,38.33,0.0,-100.0,New,Desktop,South
CUST1934,Email Campaign,Email,Awareness,22-10-2024,17522,847,515,87,43,19,4,576.93,2695.26,3.18,0.47,-78.59,Premium,Mobile,North
CUST1935,Referral Program,Instagram,Awareness,18-11-2024,555,11,7,1,0,0,0,0.0,1804.07,164.01,0.0,-100.0,Returning,Mobile,West
CUST1936,Referral Program,Email,Interest,17-12-2024,46281,1017,624,132,47,26,12,5986.08,2650.55,2.61,1.18,125.84,Returning,Mobile,East
CUST1937,SEO,Facebook,Conversion,28-01-2024,9217,1246,689,205,63,36,13,2294.28,3311.38,2.66,1.04,-30.72,New,Mobile,East
CUST1938,SEO,Facebook,Conversion,18-03-2024,29199,1076,808,115,32,13,4,1402.44,2149.98,2.0,0.37,-34.77,Premium,Desktop,West
CUST1939,Social Media,Instagram,Awareness,17-03-2024,8650,478,249,67,34,14,5,647.54,3599.35,7.53,1.05,-82.01,New,Tablet,South
CUST1940,SEO,Google,Conversion,15-10-2024,2625,109,87,13,7,2,0,0.0,4320.04,39.63,0.0,-100.0,New,Tablet,North
CUST1941,Referral Program,YouTube,Interest,04-06-2024,44747,2671,1674,307,106,59,26,11877.21,857.96,0.32,0.97,1284.35,Premium,Mobile,North
CUST1942,SEO,Email,Interest,13-02-2024,49013,966,483,79,39,12,4,776.33,2312.58,2.39,0.41,-66.43,Premium,Mobile,East
CUST1943,Email Campaign,YouTube,Interest,07-05-2024,17248,1425,1003,155,86,46,10,3516.14,2099.3,1.47,0.7,67.49,Premium,Desktop,East
CUST1944,Social Media,Facebook,Intent,01-03-2024,40077,780,404,140,75,48,11,1480.12,3468.58,4.45,1.41,-57.33,Returning,Mobile,South
CUST1945,Social Media,Google,Awareness,12-10-2024,5121,625,381,70,19,12,4,1324.63,1324.35,2.12,0.64,0.02,New,Tablet,East
CUST1946,Referral Program,Google,Conversion,01-08-2024,15534,663,518,195,113,54,25,5035.07,3237.23,4.88,3.77,55.54,Returning,Mobile,South
CUST1947,SEO,YouTube,Interest,06-11-2024,46891,4013,2107,823,288,139,40,5801.75,4399.7,1.1,1.0,31.87,Premium,Tablet,West
CUST1948,Email Campaign,Facebook,Awareness,01-11-2024,5626,749,625,169,56,18,8,1527.46,2148.84,2.87,1.07,-28.92,Returning,Mobile,North
CUST1949,SEO,YouTube,Awareness,12-11-2024,5622,568,284,40,8,4,1,130.48,4563.98,8.04,0.18,-97.14,Premium,Mobile,West
CUST1950,PPC Ads,Instagram,Intent,25-04-2024,18530,1567,938,199,78,49,13,5926.21,4966.5,3.17,0.83,19.32,Premium,Tablet,East
CUST1951,SEO,Google,Conversion,24-09-2024,17802,986,785,266,64,25,5,1143.67,619.85,0.63,0.51,84.51,New,Desktop,North
CUST1952,Referral Program,Google,Conversion,13-07-2024,19681,1114,697,146,43,20,4,641.5,1241.96,1.11,0.36,-48.35,New,Desktop,North
CUST1953,SEO,Instagram,Interest,18-08-2024,39138,4059,2194,276,90,57,23,5791.02,4756.86,1.17,0.57,21.74,New,Mobile,West
CUST1954,Social Media,Facebook,Interest,14-08-2024,2031,302,194,51,26,16,4,776.97,4795.81,15.88,1.32,-83.8,Returning,Mobile,South
CUST1955,Email Campaign,Google,Awareness,01-06-2024,41440,4254,2587,914,502,199,61,23484.31,578.77,0.14,1.43,3957.62,New,Tablet,North
CUST1956,Referral Program,Email,Conversion,28-10-2024,40941,3606,3018,1022,328,170,59,28735.89,173.49,0.05,1.64,16463.43,Premium,Tablet,South
CUST1957,PPC Ads,Email,Conversion,07-08-2024,23833,2676,1673,255,138,52,21,5189.42,889.39,0.33,0.78,483.48,New,Mobile,West
CUST1958,Email Campaign,Facebook,Interest,05-06-2024,40150,3016,2459,742,402,136,31,13561.42,4980.46,1.65,1.03,172.29,Returning,Tablet,West
CUST1959,Email Campaign,Instagram,Consideration,18-10-2024,35174,647,554,92,46,30,9,2741.75,982.0,1.52,1.39,179.2,New,Desktop,South
CUST1960,Social Media,YouTube,Awareness,13-11-2024,36354,3225,2172,359,92,57,19,2294.36,2562.48,0.79,0.59,-10.46,New,Desktop,West
CUST1961,Social Media,Facebook,Conversion,31-01-2024,46771,6738,5821,2108,1003,605,219,79010.87,4257.25,0.63,3.25,1755.91,New,Tablet,North
CUST1962,Social Media,YouTube,Intent,08-11-2024,8652,298,193,33,19,6,2,562.09,199.97,0.67,0.67,181.09,Returning,Tablet,West
CUST1963,Referral Program,Facebook,Intent,20-02-2024,39018,4159,3683,659,311,198,49,16795.87,3062.0,0.74,1.18,448.53,Premium,Tablet,West
CUST1964,SEO,Email,Consideration,16-04-2024,46040,1755,940,94,31,14,6,2702.16,1457.42,0.83,0.34,85.41,Premium,Desktop,North
CUST1965,Email Campaign,Instagram,Interest,16-11-2024,10767,915,708,255,102,44,17,4219.32,4325.44,4.73,1.86,-2.45,Premium,Mobile,South
CUST1966,SEO,Email,Interest,18-04-2024,25789,606,422,142,65,33,12,5466.36,1488.96,2.46,1.98,267.13,New,Tablet,West
CUST1967,SEO,Instagram,Interest,15-05-2024,1562,114,74,21,8,2,0,0.0,3465.1,30.4,0.0,-100.0,New,Tablet,South
CUST1968,Social Media,YouTube,Intent,04-12-2024,30426,3525,2654,862,213,128,41,11064.76,3403.68,0.97,1.16,225.08,Returning,Tablet,North
CUST1969,SEO,Facebook,Interest,11-02-2024,6729,394,307,44,14,7,1,321.45,1185.32,3.01,0.25,-72.88,Premium,Mobile,South
CUST1970,Email Campaign,Google,Intent,21-03-2024,49777,5131,2574,611,318,119,47,9236.04,270.52,0.05,0.92,3314.18,New,Tablet,South
CUST1971,Email Campaign,Google,Consideration,02-05-2024,48415,5875,3329,683,371,139,49,24138.32,2105.32,0.36,0.83,1046.54,New,Tablet,East
CUST1972,PPC Ads,Instagram,Awareness,29-03-2024,5132,717,563,72,18,6,2,700.62,1517.05,2.12,0.28,-53.82,New,Desktop,East
CUST1973,Referral Program,Instagram,Conversion,09-10-2024,39556,1694,1298,319,185,59,17,1185.43,4063.99,2.4,1.0,-70.83,Returning,Tablet,West
CUST1974,SEO,Email,Consideration,08-02-2024,4096,269,238,89,29,15,7,1378.86,4021.78,14.95,2.6,-65.72,Premium,Desktop,East
CUST1975,Referral Program,Google,Intent,21-03-2024,44743,1402,1127,126,58,36,13,4296.39,2339.42,1.67,0.93,83.65,Returning,Mobile,East
CUST1976,Referral Program,Email,Consideration,02-01-2024,6668,993,874,163,81,24,5,376.75,3071.91,3.09,0.5,-87.74,Premium,Tablet,East
CUST1977,Referral Program,YouTube,Conversion,28-07-2024,43063,6019,4700,762,399,127,42,2551.41,3060.87,0.51,0.7,-16.64,Premium,Tablet,South
CUST1978,Referral Program,Google,Awareness,18-08-2024,8061,689,426,73,42,22,9,2272.6,4153.07,6.03,1.31,-45.28,New,Desktop,South
CUST1979,Email Campaign,YouTube,Conversion,18-12-2024,8758,1120,607,226,73,45,19,3794.5,2182.51,1.95,1.7,73.86,New,Mobile,East
CUST1980,SEO,Facebook,Intent,31-10-2024,17116,1419,1153,277,150,64,22,5439.16,1449.69,1.02,1.55,275.19,New,Mobile,North
CUST1981,PPC Ads,Email,Conversion,28-08-2024,27234,2649,2007,481,121,53,24,4037.09,1398.67,0.53,0.91,188.64,New,Desktop,East
CUST1982,Referral Program,Instagram,Consideration,29-05-2024,6871,154,79,25,12,6,1,124.12,2727.34,17.71,0.65,-95.45,New,Mobile,North
CUST1983,PPC Ads,Google,Interest,17-01-2024,26569,3075,1980,289,143,58,18,6482.06,2300.83,0.75,0.59,181.73,Premium,Mobile,South
CUST1984,Email Campaign,Email,Consideration,28-04-2024,14869,414,365,89,41,12,5,1407.79,2256.59,5.45,1.21,-37.61,New,Mobile,North
CUST1985,Email Campaign,Instagram,Intent,27-05-2024,13410,1684,1179,269,80,47,22,3081.53,546.57,0.32,1.31,463.79,New,Mobile,South
CUST1986,Social Media,Facebook,Awareness,27-12-2024,8443,1008,678,189,103,56,22,4263.94,3621.16,3.59,2.18,17.75,Returning,Mobile,North
CUST1987,Referral Program,Google,Conversion,24-05-2024,12699,1387,947,378,101,53,24,7591.53,1147.31,0.83,1.73,561.68,Returning,Mobile,South
CUST1988,Social Media,YouTube,Awareness,25-12-2024,16228,244,142,46,10,5,1,82.5,1065.07,4.37,0.41,-92.25,Premium,Mobile,South
CUST1989,PPC Ads,Facebook,Intent,20-08-2024,23775,1246,806,176,85,48,22,2559.78,2122.52,1.7,1.77,20.6,Premium,Mobile,East
CUST1990,SEO,Instagram,Conversion,06-02-2024,7238,338,218,75,29,11,3,248.88,1216.11,3.6,0.89,-79.53,Returning,Tablet,West
CUST1991,Social Media,Google,Consideration,17-12-2024,16413,991,516,78,42,18,4,1662.17,2960.91,2.99,0.4,-43.86,Returning,Desktop,West
CUST1992,Email Campaign,Google,Consideration,29-04-2024,35740,795,641,69,24,8,2,777.17,1920.17,2.42,0.25,-59.53,New,Mobile,South
CUST1993,Referral Program,Facebook,Intent,15-05-2024,19623,2770,1846,297,79,27,8,3111.93,2299.67,0.83,0.29,35.32,New,Desktop,East
CUST1994,PPC Ads,Google,Conversion,16-11-2024,48947,4284,3550,717,383,218,60,22340.78,2732.13,0.64,1.4,717.71,Premium,Mobile,West
CUST1995,Email Campaign,Instagram,Consideration,28-10-2024,35029,1848,1552,392,164,105,31,10887.93,1097.32,0.59,1.68,892.23,Returning,Mobile,West
CUST1996,SEO,Facebook,Intent,04-12-2024,10667,699,408,116,31,21,5,1323.23,863.18,1.23,0.72,53.3,Premium,Tablet,East
CUST1997,Referral Program,YouTube,Intent,11-04-2024,11054,802,611,228,111,61,17,5763.43,4414.07,5.5,2.12,30.57,New,Desktop,East
CUST1998,SEO,Facebook,Awareness,05-08-2024,17760,1670,1150,290,117,43,15,1008.94,2225.25,1.33,0.9,-54.66,Premium,Desktop,West
CUST1999,SEO,Facebook,Consideration,28-02-2024,47545,3907,3329,833,367,125,41,13516.02,2119.26,0.54,1.05,537.77,Premium,Tablet,West
